image_id,coco_url,caption
149406,http://images.cocodataset.org/val2017/000000149406.jpg,An old motorcycle rests near a rundown building. 
2149,http://images.cocodataset.org/val2017/000000002149.jpg,A large white bowl of many green apples. 
531134,http://images.cocodataset.org/val2017/000000531134.jpg,A traffic light with a sad face on the red light. 
263796,http://images.cocodataset.org/val2017/000000263796.jpg,A red toilet in a very small bathroom.
445658,http://images.cocodataset.org/val2017/000000445658.jpg,A family kitchen cluttered with items on the counters
292997,http://images.cocodataset.org/val2017/000000292997.jpg,A snowy ladnscape with a car crashed into a pole
383606,http://images.cocodataset.org/val2017/000000383606.jpg,A blue corner sink with a man reflected in the above mirrors.
133087,http://images.cocodataset.org/val2017/000000133087.jpg,Night time view of empty streets in commercial district.
455716,http://images.cocodataset.org/val2017/000000455716.jpg,A row of motorcycles parked together on a grass yard area with a house in the background.
2592,http://images.cocodataset.org/val2017/000000002592.jpg,Decorated coffee cup and knife sitting on a patterned surface.
336309,http://images.cocodataset.org/val2017/000000336309.jpg,a large passenger airplane flying through a cloudy sky
157124,http://images.cocodataset.org/val2017/000000157124.jpg,Various sink cabinets lined up in a warehouse
481567,http://images.cocodataset.org/val2017/000000481567.jpg,A man stands beside his black and red motorcycle near a park.
530099,http://images.cocodataset.org/val2017/000000530099.jpg,A orange calico cat on top of a vehicle.
272136,http://images.cocodataset.org/val2017/000000272136.jpg,A large propeller plane mounted to the ceiling of a building.
155451,http://images.cocodataset.org/val2017/000000155451.jpg,a green traffic light a street  some buildings and some other lights
5503,http://images.cocodataset.org/val2017/000000005503.jpg,a man standing in front of a toilet taking a piss
550714,http://images.cocodataset.org/val2017/000000550714.jpg,"The little  girl is eating a banana.
"
523229,http://images.cocodataset.org/val2017/000000523229.jpg,A dirty public bathroom with a handicap sign located above the toilet. 
564127,http://images.cocodataset.org/val2017/000000564127.jpg,Toilet with a black lid and rolls of toilet tissue in a bathroom
449996,http://images.cocodataset.org/val2017/000000449996.jpg,Two planes in runway and another plane in the sky.
534827,http://images.cocodataset.org/val2017/000000534827.jpg,a group of young men are riding their motocycles down the street
480021,http://images.cocodataset.org/val2017/000000480021.jpg,A painting of a man and woman riding together on a motorcycle.
184762,http://images.cocodataset.org/val2017/000000184762.jpg,A gold clock with ornate iron hands keeps time on a large clock with roman numerals.
149222,http://images.cocodataset.org/val2017/000000149222.jpg,The computer monitor has a framed picture near it.
37751,http://images.cocodataset.org/val2017/000000037751.jpg,A person on dirt bike riding down a hill with mountains in background.
508370,http://images.cocodataset.org/val2017/000000508370.jpg,A bicycle parked on top of a baby dolls head.
565045,http://images.cocodataset.org/val2017/000000565045.jpg,Blue bathroom with two white towels hanging by the shower.
300659,http://images.cocodataset.org/val2017/000000300659.jpg,A formation of airplanes flying through a  blue sky.
412531,http://images.cocodataset.org/val2017/000000412531.jpg,a single parking meter sitting next to some plants and a tree 
363840,http://images.cocodataset.org/val2017/000000363840.jpg,Several different pieces of electronic equipment and computers on a desk.
241319,http://images.cocodataset.org/val2017/000000241319.jpg,A bathroom sink with two toothbrushes facing each other.
502599,http://images.cocodataset.org/val2017/000000502599.jpg,A group of airplanes floating over the ocean.
52996,http://images.cocodataset.org/val2017/000000052996.jpg,A group of women in military outfits helping other women in a kitchen.
186980,http://images.cocodataset.org/val2017/000000186980.jpg,A wooden table with two chairs next to a sink.
480944,http://images.cocodataset.org/val2017/000000480944.jpg,A traffic light sitting on the side of a road.
199771,http://images.cocodataset.org/val2017/000000199771.jpg,A group of people in chef outfits at a kitchen counter.
529568,http://images.cocodataset.org/val2017/000000529568.jpg,A big fancy glass chandelier hanging in a small kitchen.
329219,http://images.cocodataset.org/val2017/000000329219.jpg,A man standing next to a dog on the ground.
433204,http://images.cocodataset.org/val2017/000000433204.jpg,a person riding a motorcycle on a city road with a sky background
244833,http://images.cocodataset.org/val2017/000000244833.jpg,A yellow and a green motorcycle in the back of an auditorium.
361586,http://images.cocodataset.org/val2017/000000361586.jpg,several people are purchasing tickets at a bus station
182611,http://images.cocodataset.org/val2017/000000182611.jpg,A man making his plate with a table full of food. 
189828,http://images.cocodataset.org/val2017/000000189828.jpg,Grey plane taking off above some green vegetation.
98716,http://images.cocodataset.org/val2017/000000098716.jpg,Elderly man sitting on a bench facing the beach. 
455981,http://images.cocodataset.org/val2017/000000455981.jpg,A white toilet that does not have it's seat down.
429598,http://images.cocodataset.org/val2017/000000429598.jpg,An interesting kitchen renovation with brick and wood
453302,http://images.cocodataset.org/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster."
5477,http://images.cocodataset.org/val2017/000000005477.jpg,large mustard yellow commercial airplane parked in the airport
68833,http://images.cocodataset.org/val2017/000000068833.jpg,A kitchen that has carpeted floors and wooden cabinets.
351609,http://images.cocodataset.org/val2017/000000351609.jpg,a bunch of already peeled oranges grouped together 
117645,http://images.cocodataset.org/val2017/000000117645.jpg,A man riding a snowboard down a snow covered slope.
459634,http://images.cocodataset.org/val2017/000000459634.jpg,People are riding on motorcycles on a scenic road.
66841,http://images.cocodataset.org/val2017/000000066841.jpg," A whimsical artistic toaster has eyes, a mouth, a nose, spoon feet, spoon ears, and a mixing beater tail."
491213,http://images.cocodataset.org/val2017/000000491213.jpg,A motorcycle of some sort parked somewhere during the day.
102707,http://images.cocodataset.org/val2017/000000102707.jpg,a bottle a glass and utensils behind a stove
57672,http://images.cocodataset.org/val2017/000000057672.jpg,The group paddles the boat down on the water.
524850,http://images.cocodataset.org/val2017/000000524850.jpg,A crowd of people standing around a bus next to a parked jetliner.
296969,http://images.cocodataset.org/val2017/000000296969.jpg,A group of giraffe standing next to each other.
199977,http://images.cocodataset.org/val2017/000000199977.jpg,The airplane in the sky is doing tricks while spitting out smoke. 
140658,http://images.cocodataset.org/val2017/000000140658.jpg,A brick building with a tall clock tower beside it.
105249,http://images.cocodataset.org/val2017/000000105249.jpg,A small bathroom has an open toilet seat.
407614,http://images.cocodataset.org/val2017/000000407614.jpg,A smaller kitchen with a very decorated fridge. 
84241,http://images.cocodataset.org/val2017/000000084241.jpg,A group of women in kitchen next to pot.
275749,http://images.cocodataset.org/val2017/000000275749.jpg,A group of people standing in a room.
266400,http://images.cocodataset.org/val2017/000000266400.jpg,a row of motorcycles parked on a city street
437898,http://images.cocodataset.org/val2017/000000437898.jpg,A medium sized home kitchen with wood cabinets.
232348,http://images.cocodataset.org/val2017/000000232348.jpg,Toaster and blender plugged in on a kitchen counter.
102331,http://images.cocodataset.org/val2017/000000102331.jpg,A person on a motorcycle in the dirt doing tricks. 
492878,http://images.cocodataset.org/val2017/000000492878.jpg,A bathroom sink and its reflection in the mirror.
245764,http://images.cocodataset.org/val2017/000000245764.jpg,A cat sits on the edge of a toilet.
480985,http://images.cocodataset.org/val2017/000000480985.jpg,The shiny motorcycle has been put on display.
345027,http://images.cocodataset.org/val2017/000000345027.jpg,A scooter and tiny truck at a beach dry dock.
520910,http://images.cocodataset.org/val2017/000000520910.jpg,A lady is standing in pastel colored bathroom in front of the bathtub and there are christmas lights hanging up outside of the doorway. 
519569,http://images.cocodataset.org/val2017/000000519569.jpg,a kitchen with a refrigerator a counter with chairs
397133,http://images.cocodataset.org/val2017/000000397133.jpg,A man is in a kitchen making pizzas.
446651,http://images.cocodataset.org/val2017/000000446651.jpg,Young girl with helmet on hold on tight to her father driving the motorcycle.
301376,http://images.cocodataset.org/val2017/000000301376.jpg,A street area with a building and cars.
131273,http://images.cocodataset.org/val2017/000000131273.jpg,A grey and white dog sitting in the passenger side of a car.
312278,http://images.cocodataset.org/val2017/000000312278.jpg,Suitcases on top of a carrier onto of a vehicle.
404128,http://images.cocodataset.org/val2017/000000404128.jpg,A propellor airplane is on a grassy runway.
135673,http://images.cocodataset.org/val2017/000000135673.jpg,Two planes are close together in the sky.
263474,http://images.cocodataset.org/val2017/000000263474.jpg,"A bathroom area with a toilet, trashcan and dresser."
408696,http://images.cocodataset.org/val2017/000000408696.jpg,A man sitting on a toilet that isn't connected to anything. 
484415,http://images.cocodataset.org/val2017/000000484415.jpg,A hand is reaching out to the top if a toilet. 
560312,http://images.cocodataset.org/val2017/000000560312.jpg,A run down waiting room at a transit station.
227478,http://images.cocodataset.org/val2017/000000227478.jpg,"two women sitting on a park bench, one looking over her shoulder"
254814,http://images.cocodataset.org/val2017/000000254814.jpg,A busy city intersection clogged with bike traffic 
177935,http://images.cocodataset.org/val2017/000000177935.jpg,A large white kitchen range with gold towels on the front.
169076,http://images.cocodataset.org/val2017/000000169076.jpg,A television is on a tv stand next to a bureau. 
288062,http://images.cocodataset.org/val2017/000000288062.jpg,A colorful toilet seat open in a toilet stall
338304,http://images.cocodataset.org/val2017/000000338304.jpg,A bunch of sheep make their way through the crowded city street.
